actionAcceptedList0;actionAcceptedList1;actionAcceptedList2;actionAcceptedList3;[step];averageWaitingAction1;averageWaitingAction2;averageWaitingAction3;totalwaitingtime
1;123;2;3;486;10,46979865771812;11,833333333333334;21,714285714285715;14,672472568445722
13;23;1;2;485;16,065359477124183;8,619047619047619;19,333333333333332;14,67258014316838
23;13;123;1;487;6,633540372670807;12,38888888888889;25;14,674143087186565
2;13;3;12;487;14,147887323943662;13,875;16;14,674295774647888
1;23;3;123;487;12,496644295302014;15,36;16,166666666666668;14,674436987322892
123;1;3;2;485;12,953333333333333;11,74074074074074;19,333333333333332;14,675802469135803
13;2;12;13;486;8,266187050359711;14,636363636363637;21,125;14,675850228907782
13;12;13;12;496;6,7304964539007095;14,3;23;14,676832151300237
3;123;123;1;489;10,222222222222221;17,40909090909091;16,4;14,677104377104376
123;23;13;123;496;12,929078014184396;16,939393939393938;14,166666666666666;14,678379540081666
23;2;13;1;485;16,94557823129252;10,925925925925926;16,166666666666668;14,67939027462837
12;12;23;3;487;19,07482993197279;14,964285714285714;10;14,679705215419501
123;12;123;2;500;8,623287671232877;13,703703703703704;21,714285714285715;14,680425696407433
13;23;23;1;485;10,972602739726028;14,925925925925926;18,142857142857142;14,680461936169698
2;23;12;13;487;13,055944055944057;11,862068965517242;19,125;14,6810043404871
23;13;1;23;494;12,61111111111111;10,766666666666667;20,666666666666668;14,681481481481484
123;23;1;123;502;7,098591549295775;11,75;25,2;14,68286384976526
12;13;12;23;485;6,388888888888889;14,785714285714286;22,875;14,683201058201059
3;123;13;123;490;9,489655172413793;13,76;20,8;14,683218390804598
3;123;12;12;485;9,993103448275862;15,56;18,5;14,684367816091955
23;1;13;23;485;15,869281045751634;12,9;15,285714285714286;14,684998443821973
13;1;123;2;490;7,993055555555555;15,4;20,666666666666668;14,686574074074073
13;12;13;123;488;6,062937062937063;13;25;14,68764568764569
12;12;123;23;489;6,871621621621622;13,192307692307692;24;14,687976437976438
13;2;23;1;486;13,964539007092199;9,5;20,6;14,688179669030733
23;2;123;13;487;17,79861111111111;11,551724137931034;14,714285714285714;14,688206987775954
123;3;12;12;486;10,923076923076923;16;17,142857142857142;14,688644688644688
23;2;1;123;485;14,121794871794872;10,444444444444445;19,5;14,68874643874644
13;23;12;1;485;6;17,615384615384617;20,454545454545453;14,689976689976689
23;13;2;1;486;13,094594594594595;9,08695652173913;21,88888888888889;14,690146668407538
13;23;1;2;486;9,774647887323944;14,8;19,5;14,69154929577465
2;123;12;23;488;17,08450704225352;10,657142857142857;16,333333333333332;14,691661077576569
23;13;123;13;492;9,202702702702704;12,272727272727273;22,6;14,691809991809992
123;12;2;123;491;8,184931506849315;13,892857142857142;22;14,692596216568818
123;23;3;13;486;13,55921052631579;12,521739130434783;18;14,693649885583525
13;123;12;3;485;9,625;17,258064516129032;17,2;14,694354838709677
3;12;23;13;486;16,761904761904763;13,038461538461538;14,285714285714286;14,695360195360195
123;1;2;3;485;15,657718120805368;15,428571428571429;13;14,695429849792268
13;12;1;123;485;7,554794520547945;13,2;23,333333333333332;14,696042617960424
1;23;23;123;486;11,933333333333334;11,869565217391305;20,285714285714285;14,696204278812976
2;3;13;123;485;17,6734693877551;10,821428571428571;15,6;14,698299319727893
2;12;13;123;486;11,34965034965035;14,620689655172415;18,125;14,698446668274256
13;123;123;1;487;7,392857142857143;21,258064516129032;15,444444444444445;14,698455367810206
2;23;1;13;486;11,886524822695035;14,545454545454545;17,666666666666668;14,699548678272082
3;123;123;2;485;15,909090909090908;15,19047619047619;13;14,699855699855698
1;23;13;23;487;13,651006711409396;11,12;19,333333333333332;14,70144668158091
123;1;123;13;486;6,971830985915493;17,633333333333333;19,5;14,70172143974961
123;13;2;12;487;8,772727272727273;10,333333333333334;25;14,702020202020202
13;13;2;12;485;10,238095238095237;12,869565217391305;21;14,702553485162179
23;23;123;123;487;10,89655172413793;13,5;19,714285714285715;14,703612479474549
123;23;13;2;492;13,678571428571429;12,575757575757576;17,857142857142858;14,703823953823955
123;23;23;13;487;16,169014084507044;12,037037037037036;15,909090909090908;14,705047343544996
13;2;23;13;489;13,13076923076923;12,897435897435898;18,09090909090909;14,706371406371408
123;1;23;123;487;6,12;14,8;23,2;14,706666666666669
23;2;12;13;486;10,170068027210885;8,625;25,333333333333332;14,709467120181406
13;123;1;123;486;6,076923076923077;15,551724137931034;22,5;14,709549071618037
123;23;1;23;487;15,098684210526315;12,863636363636363;16,166666666666668;14,709662413609783
23;1;123;23;486;17,37908496732026;8,75;18;14,709694989106753
13;1;2;23;486;12;13,62962962962963;18,5;14,709876543209878
123;23;2;123;487;12,38888888888889;12,346153846153847;19,4;14,71168091168091
23;123;12;1;486;8,547445255474452;15,305555555555555;20,285714285714285;14,712905032248097
23;123;1;13;485;6,477707006369426;16;21,666666666666668;14,714791224345367
3;12;123;123;487;9,738255033557047;16,24;18,166666666666668;14,714973900074574
123;23;23;1;487;12,419117647058824;13,029411764705882;18,7;14,716176470588236
123;2;3;12;486;12,020134228187919;14,428571428571429;17,7;14,716235218919783
123;23;3;1;486;11,342465753424657;16,806451612903224;16;14,71630578877596
13;123;13;12;486;9,13138686131387;14,121212121212121;20,9;14,717532994175329
12;23;13;2;489;10,333333333333334;13,375;20,444444444444443;14,717592592592593
1;123;13;2;485;6,060402684563758;17,76;20,333333333333332;14,717912005965696
1;123;23;13;487;7,801470588235294;17,783783783783782;18,571428571428573;14,718894314482549
123;2;23;1;489;11,815068493150685;10,62962962962963;21,714285714285715;14,719661279022011
12;2;13;123;485;8,54225352112676;15,172413793103448;20,444444444444443;14,719703919558219
123;1;2;123;487;9,866197183098592;15,580645161290322;18,714285714285715;14,72037601955821
123;12;13;2;490;8,744525547445255;15,529411764705882;19,88888888888889;14,720942067013342
1;23;123;23;493;11,525179856115107;13,137931034482758;19,5;14,72103696353262
2;123;23;13;486;13,020689655172413;10,428571428571429;20,714285714285715;14,721182266009853
2;23;12;13;485;13,125874125874127;13,466666666666667;17,571428571428573;14,721323121323124
12;123;1;23;487;6,112676056338028;14,275862068965518;23,77777777777778;14,722105301027108
123;2;13;23;489;12,89864864864865;10,904761904761905;20,363636363636363;14,722348972348973
23;123;12;2;488;15,785714285714286;11,882352941176471;16,5;14,722689075630251
12;23;13;13;488;5,677215189873418;15,157894736842104;23,333333333333332;14,722814420016284
1;12;123;23;490;6,573333333333333;13,6;24;14,724444444444444
3;12;123;12;487;8,82394366197183;14,1;21,25;14,724647887323945
3;23;12;1;495;16,027972027972027;15,035714285714286;13,11111111111111;14,724932474932473
23;3;123;12;489;16,966666666666665;10,210526315789474;17;14,725730994152046
13;12;2;13;487;8,444444444444445;13,448275862068966;22,285714285714285;14,726144864075899
23;123;3;13;486;13,830985915492958;14,793103448275861;15,555555555555555;14,726548306441458
1;12;13;23;486;5,551020408163265;16,88;21,75;14,727006802721087
13;12;12;123;485;8,612244897959183;9,791666666666666;25,77777777777778;14,72722978080121
23;12;1;123;486;6,708609271523179;13,045454545454545;24,428571428571427;14,727545081849717
123;23;12;3;488;15,555555555555555;15,2;13,428571428571429;14,728042328042328
13;23;12;1;499;6,162962962962963;18,64864864864865;19,375;14,72887053720387
23;23;1;13;485;10,754966887417218;13,833333333333334;19,6;14,729433406916852
2;12;123;123;490;10,831168831168831;10,789473684210526;22,571428571428573;14,730690362269309
123;13;1;123;496;7,7153284671532845;18,620689655172413;17,857142857142858;14,731053659822853
2;123;23;1;485;12,76388888888889;11,933333333333334;19,5;14,732407407407408
2;12;3;13;487;16,631944444444443;13,733333333333333;13,833333333333334;14,732870370370371
123;1;13;123;499;5,910958904109589;15,652173913043478;22,636363636363637;14,733165484505568
123;2;23;123;496;12,118881118881118;12,580645161290322;19,5;14,733175426723813
12;3;123;13;491;11,041666666666666;16,448275862068964;16,714285714285715;14,734742747673783
13;13;23;23;488;16,02013422818792;11,185185185185185;17;14,735106471124368
123;2;2;13;486;13,373239436619718;11,5;19,333333333333332;14,735524256651019
12;23;13;1;485;8,006849315068493;14,565217391304348;21,636363636363637;14,736143447578826
13;12;12;3;487;10,496503496503497;16,714285714285715;17;14,736929736929739
2;123;13;1;486;8,29496402877698;14,058823529411764;21,857142857142858;14,736976805110535
1;23;13;2;487;11,092105263157896;14,521739130434783;18,6;14,73794813119756
3;23;12;1;486;18;14,884615384615385;11,333333333333334;14,73931623931624
123;23;12;23;485;13,073825503355705;11,346153846153847;19,8;14,739993116503186
23;13;2;1;485;13,23076923076923;11,807692307692308;19,181818181818183;14,74009324009324
1;23;23;123;490;14,880281690140846;13,34375;16;14,741343896713616
123;12;12;123;486;7,2272727272727275;11;26;14,742424242424242
23;123;23;123;485;11,708029197080291;13,805555555555555;18,714285714285715;14,742623488973853
12;123;3;1;486;10,193548387096774;14,285714285714286;19,75;14,743087557603687
123;3;13;12;486;10,093525179856115;14,636363636363637;19,5;14,743296272073252
3;1;123;12;486;8,671328671328672;16,923076923076923;18,636363636363637;14,743589743589743
13;12;3;12;486;7,5625;17,76923076923077;18,9;14,743910256410254
1;123;23;23;485;16,135483870967743;10,5;17,6;14,74516129032258
13;123;3;12;487;9,82638888888889;17,535714285714285;16,875;14,745701058201059
1;2;123;23;488;14,520547945205479;10,148148148148149;19,571428571428573;14,746708221594067
12;3;12;123;487;10,904761904761905;14,586206896551724;18,75;14,746989600437876
13;23;123;123;487;9,161073825503356;15,08;20;14,74702460850112
23;23;12;1;490;15,049295774647888;11,192307692307692;18;14,74720115565186
13;13;12;123;487;9,054794520547945;15,692307692307692;19,5;14,749034070951879
13;23;23;12;486;12,16551724137931;10,333333333333334;21,75;14,74961685823755
12;13;13;23;485;6,373333333333333;16,304347826086957;21,571428571428573;14,749703243616286
12;2;13;23;487;12,816326530612244;11,576923076923077;19,857142857142858;14,750130821559393
23;1;12;3;485;15,805555555555555;11,821428571428571;16,625;14,750661375661375
13;23;12;13;487;7,706666666666667;17,545454545454547;19;14,75070707070707
1;23;12;23;486;15,013245033112582;11,35;17,88888888888889;14,750711307333825
13;13;2;12;487;6,693333333333333;12,16;25,4;14,75111111111111
23;12;2;13;487;16,153846153846153;11,85;16,25;14,751282051282052
23;13;2;13;485;11,855172413793104;13,4;19;14,751724137931035
13;3;123;123;486;9,784722222222221;18,470588235294116;16;14,751770152505445
1;12;13;123;485;5,904109589041096;14,23076923076923;24,125;14,753292939936776
123;1;12;3;487;9,51006711409396;19;15,75;14,753355704697986
123;2;123;2;487;14,014084507042254;10,75;19,5;14,754694835680752
123;12;12;13;487;6,945205479452055;15,321428571428571;22;14,755544683626875
123;12;13;2;493;8,762237762237762;11,838709677419354;23,666666666666668;14,755871368774594
123;3;123;12;485;11,158620689655173;13,74074074074074;19,375;14,758120476798638
13;1;23;123;486;6,450980392156863;14,227272727272727;23,6;14,759417706476532
3;23;123;12;491;15,028571428571428;13,375;15,875;14,759523809523808
123;13;2;12;487;9,294520547945206;11,32;23,666666666666668;14,76039573820396
12;2;123;123;485;9,46979865771812;15,590909090909092;19,22222222222222;14,760976656949813
123;13;12;13;492;6,013245033112582;13,52;24,75;14,761081677704192
13;123;23;123;496;7,6;16,14814814814815;20,53846153846154;14,762203228869895
123;23;23;1;487;13,413333333333334;11,5;19,375;14,762777777777778
12;23;23;12;487;10,881481481481481;14,5625;18,846153846153847;14,76337844254511
13;12;2;13;485;9,154929577464788;16,035714285714285;19,1;14,763547954393024
123;123;12;12;485;6,4353741496598635;12,36;25,5;14,765124716553288
23;123;12;23;485;17,687074829931973;8,894736842105264;17,714285714285715;14,765365795440985
12;23;123;13;487;7,159722222222222;13,741935483870968;23,4;14,767219235364395
13;23;23;13;485;14,630872483221477;11,173913043478262;18,5;14,768261842233246
23;12;23;13;487;16,24503311258278;11,56;16,5;14,768344370860929
12;123;12;23;489;5,574468085106383;12,875;25,857142857142858;14,76887031408308
12;23;123;2;485;13,23972602739726;12,692307692307692;18,375;14,769011239901651
12;2;123;23;492;17,526315789473685;9,782608695652174;17;14,769641495041952
13;123;23;13;485;6,801324503311259;17,708333333333332;19,8;14,769885945548197
12;12;123;3;486;10,969696969696969;16,897435897435898;16,444444444444443;14,77052577052577
23;123;123;2;487;15,708029197080291;10,857142857142858;17,75;14,771724018074382
23;123;23;12;487;17,456953642384107;9,458333333333334;17,4;14,771762325239147
123;123;123;2;486;6,726666666666667;14,925925925925926;22,666666666666668;14,773086419753085
12;123;23;23;485;14,053691275167786;9,666666666666666;20,6;14,77345264727815
123;123;123;1;486;5,824675324675325;13,5;25;14,774891774891776
13;3;123;2;485;11,719178082191782;12,607142857142858;20;14,775440313111545
123;1;23;3;488;19,493243243243242;11,458333333333334;13,375;14,775525525525525
1;13;2;123;487;7,053691275167785;20,416666666666668;16,857142857142858;14,775833599659103
23;123;1;1;486;6,666666666666667;16;21,666666666666668;14,777777777777779
12;3;123;12;486;9,592105263157896;15,409090909090908;19,333333333333332;14,778176501860713
13;23;2;1;490;12,587837837837839;11;20,75;14,77927927927928
12;3;123;23;495;16,111842105263158;16,727272727272727;11,5;14,779704944178627
123;23;123;1;492;9,253424657534246;16,291666666666668;18,8;14,781697108066972
123;12;2;3;486;13,068027210884354;16,444444444444443;14,833333333333334;14,781934996220711
23;13;13;12;487;7,671232876712328;19,12;17,555555555555557;14,782262810755961
12;12;13;23;486;6,561643835616438;15,586206896551724;22,2;14,782616910722721
123;13;1;23;486;7,980263157894737;14,375;22;14,785087719298247
123;123;13;123;485;8,411764705882353;12,166666666666666;23,77777777777778;14,785403050108933
13;2;1;23;493;13,292207792207792;9,9;21,166666666666668;14,786291486291487
123;13;12;1;486;6,89261744966443;15,666666666666666;21,8;14,786428038777032
1;23;123;13;487;6,787671232876712;15,172413793103448;22,4;14,786695008660052
23;13;2;123;487;14,659722222222221;10,903225806451612;18,8;14,787649342891278
123;23;1;3;489;12,208333333333334;14,15625;18;14,788194444444445
12;23;123;2;487;16,187919463087248;9,576923076923077;18,6;14,78828084667011
3;123;1;12;487;8,186666666666667;15,608695652173912;20,571428571428573;14,788930296756385
123;1;23;12;486;6,115646258503402;13,652173913043478;24,6;14,789273390515627
23;123;23;13;486;10,970149253731343;14,5;18,9;14,79004975124378
2;123;13;123;486;9,302158273381295;16,5;18,571428571428573;14,79119561493662
12;1;23;3;485;10,950704225352112;17,8;15,625;14,791901408450704
123;23;2;13;495;12,870748299319727;11,076923076923077;20,428571428571427;14,792080934938076
12;123;3;13;487;9,986394557823129;19,392857142857142;15;14,793083900226756
123;123;3;123;485;10,143790849673202;13,636363636363637;20,6;14,793384828678947
13;12;123;2;486;9,163120567375886;15,678571428571429;19,545454545454547;14,795715513800621
23;123;23;12;487;15,5578231292517;10,08;18,75;14,7959410430839
123;23;123;3;487;15,198630136986301;13,692307692307692;15,5;14,79697927643133
23;123;12;23;485;14,246575342465754;11,344827586206897;18,8;14,79713430955755
23;12;13;23;486;11,38345864661654;12,80952380952381;20,2;14,797660818713448
13;3;123;12;492;7,985714285714286;14,862068965517242;21,545454545454547;14,797745932228692
13;23;1;12;487;6,986111111111111;12,407407407407407;25;14,79783950617284
12;3;123;1;486;8,973856209150327;13,92;21,5;14,797952069716777
1;13;123;23;486;5,971830985915493;20,433333333333334;18;14,801721439749608
123;23;3;13;485;11,006756756756756;14;19,4;14,802252252252252
1;123;3;12;488;6,027027027027027;15,384615384615385;23;14,803880803880803
12;123;3;123;495;8,448275862068966;14,592592592592593;21,375;14,805289484887188
13;23;12;2;487;10,38961038961039;10,695652173913043;23,333333333333332;14,806198632285588
23;13;12;23;488;18,54605263157895;9,125;16,75;14,807017543859649
123;23;123;3;485;14,061224489795919;12,545454545454545;17,818181818181817;14,808286951144092
13;3;123;123;486;10,163120567375886;14,96551724137931;19,3;14,809545936251732
3;123;23;1;491;16,30344827586207;14,793103448275861;13,333333333333334;14,809961685823756
123;23;123;1;485;8,26896551724138;18,161290322580644;18;14,810085279940674
